  Date    Target Name                         Target    Target Industry Sector                             Target             Acquiror Name                      Acquiror Industry Sector                           Acquiror   Acquiror         % of     Value of        Acquiror      Target        Acquiror     Target      
Effective                                     Primary                                                      Nation                                                                                                   Primary     Nation         Shares    Transaction     Datastream    Datastream    Ticker       Ticker
                                                SIC                                                                                                                                                                   SIC                      Acq.      ($mil)          Code          Code          Symbol       Symbol
                                               Code                                                                                                                                                                   Code
"11.07.00  Racal Electronics PLC               3571      Computer and Office Equipment                      United Kingdom     Thomson-CSF                        Aerospace and Aircraft                             3769       France          100.00    2,173.955       923543        900557        TCFP         RCAL        "
"05.04.05  Scoot.com PLC                       7375      Business Services                                  United Kingdom     Vivendi SA                         Electric, Gas, and Water Distribution              4941       France          6.18      125.174         923139        953822        GDE          SCO.L       "
                                                                                                                                                                                                                                                                                                                  SCOP
"10.03.00  BTP PLC                             2819      Chemicals and Allied Products                      United Kingdom     Clariant AG                        Chemicals and Allied Products                      2899       Switzerland     100.00    1,739.395       143981        910152        0QJS         BTPL        "
                                                                                                                                                                                                                                                                                                     0QJSS
                                                                                                                                                                                                                                                                                                     CLN
                                                                                                                                                                                                                                                                                                     CLN
                                                                                                                                                                                                                                                                                                     CLN
                                                                                                                                                                                                                                                                                                     CLRZN
                                                                                                                                                                                                                                                                                                     CLRZN
                                                                                                                                                                                                                                                                                                     CLRZN
                                                                                                                                                                                                                                                                                                     CLRZN
                                                                                                                                                                                                                                                                                                     CLRZN
                                                                                                                                                                                                                                                                                                     CLRZN
                                                                                                                                                                                                                                                                                                     CLRZN
"24.03.00  Hidden Hearing Intl Plc             5999      Miscellaneous Retail Trade                         United Kingdom     Demant A/S                         Measuring, Medical, Photo Equipment; Clocks        3842       Denmark         100.00    37.923          143721        686452        WDH          HDH         "
30.03.00  Fairfield Enterprises PLC           5084      Wholesale Trade-Durable Goods                      United Kingdom     Bobst Group SA                     Machinery                                          3565       Switzerland     100.00    33.542          997035        899864        BOBNN        FFD         
"26.06.00  Meyer International PLC             5031      Wholesale Trade-Durable Goods                      United Kingdom     Cie de Saint-Gobain SA             Stone, Clay, Glass, and Concrete Products          3231       France          100.00    2,043.346       741689                      GOB          MYER        "
                                                                                                                                                                                                                                                                                                     SGO
                                                                                                                                                                                                                                                                                                     SGOA
                                                                                                                                                                                                                                                                                                     SGOB
31.05.00  Courtaulds Textiles PLC             2211      Textile and Apparel Products                       United Kingdom     Sara Lee Corp                      Food and Kindred Products                          2011       United States   100.00    238.77          906180        904983        SLE          CTX         
28.06.00  Critchley Group PLC                 3089      Rubber and Miscellaneous Plastic Products          United Kingdom     Tyco International Ltd             Machinery                                          3569       Bermuda         100.00    194.977         545615        301916        TYC          CTY         
                                                                                                                                                                                                                                                                                                     TYC
                                                                                                                                                                                                                                                                                                     TYI
10.04.00  Metroline PLC                       4111      Transportation and Shipping (except air)           United Kingdom     DelGro Corp Ltd                    Transportation and Shipping (except air)           4111       Singapore       100.00    118.714         540271        899054        DGRO         MRO         
"30.04.00  Radical Technology PLC              7372      Prepackaged Software                               United Kingdom     Internet Holdings Inc              Investment & Commodity Firms,Dealers,Exchanges     6799       United States   76.73     11.722          873076                      HTTP                     "
"07.08.00  British Borneo Oil & Gas PLC        1311      Oil and Gas; Petroleum Refining                    United Kingdom     Eni SpA                            Oil and Gas; Petroleum Refining                    2911       Italy           100.00    1,256.915       866154        904122        E            BOR         "
                                                                                                                                                                                                                                                                                                     ENI
"10.04.00  ITIS Holdings PLC                   7383      Business Services                                  United Kingdom     Gold-Zack AG                       Investment & Commodity Firms,Dealers,Exchanges     6282       Germany         10.00                     775775        266324        GOZ          ITH         "
23.05.00  Romtec PLC                          8732      Business Services                                  United Kingdom     Total Research Corp                Business Services                                  8732       United States   100.00    6.828           519327        870872        TOTL         ROM         
"16.10.00  Allied Zurich PLC                   6311      Insurance                                          United Kingdom     Zurich Allied AG                   Insurance                                          6311       Switzerland     100.00    19,399.101                    686714        ZUA          ADZ         "
"10.07.00  Sun Life and Provincial             6311      Insurance                                          United Kingdom     AXA SA                             Insurance                                          6311       France          43.68     3,535.148       936732        875866        AXA          SLP         "
                                                                                                                                                                                                                                                                                                     AXA
08.09.00  RCO Holdings PLC                    7349      Business Services                                  United Kingdom     ISS A/S                            Business Services                                  7349       Denmark         100.00    44.299          950988        981418        ISG          RCOH        
                                                                                                                                                                                                                                                                                                     ISS
"17.08.00  Thomson Travel Group PLC            4724      Transportation and Shipping (except air)           United Kingdom     Preussag AG                        Transportation and Shipping (except air)           4724       Germany         100.00    2,730.60        866055        679683        PRS          TRV         "
30.06.00  SGB Group PLC                       1799      Construction Firms                                 United Kingdom     Harsco Corp                        Metal and Metal Products                           3446       United States   100.00    282.594         912225        897474        HSC          SGB         
14.07.00  First Choice Holidays PLC           4724      Transportation and Shipping (except air)           United Kingdom     Royal Caribbean International      Transportation and Shipping (except air)           4481       United States             296.48                                      RCL          FCD         
"24.07.00  Arjo Wiggins Appleton PLC           2621      Paper and Allied Products                          United Kingdom     Worms & Cie                        Insurance                                          6311       France          60.16     1,958.818       673898        914563        SIMR         AWA         "
"26.09.00  MG PLC                              6221      Investment & Commodity Firms,Dealers,Exchanges     United Kingdom     Enron Corp                         Oil and Gas; Petroleum Refining                    1311       United States   100.00    446.43          905190        273470        ENE                      "
17.08.00  Ring PLC                            3699      Electronic and Electrical Equipment                United Kingdom     Catalina Lighting Inc              Electronic and Electrical Equipment                3645       United States   100.00    32.59           772113        911206        LTG          RNG.L       
25.08.00  WF Electrical PLC                   5063      Wholesale Trade-Durable Goods                      United Kingdom     Hagemeyer NV                       Wholesale Trade-Nondurable Goods                   5141       Netherlands     100.00    137.604         929307        926598        HGM          WFIT        
"07.09.00  Saatchi & Saatchi PLC               7311      Advertising Services                               United Kingdom     Publicis Groupe SA                 Advertising Services                               7319       France          100.00    1,799.626       936775        896526        PUB          SSA         "
                                                                                                                                                                                                                                                                                                     PUBGY
30.09.00  Millennium & Copthorne Hotels       7011      Hotels and Casinos                                 United Kingdom     City Developments Ltd              Real Estate; Mortgage Bankers and Brokers          6552       Singapore       52.40     783.637         921754        870866        C09          MLC         
                                                                                                                                                                                                                                                                                                     CDEVY
04.09.00  BCO Technologies PLC                3674      Electronic and Electrical Equipment                United Kingdom     Analog Devices Inc                 Electronic and Electrical Equipment                3674       United States   100.00    152.251         905276        671457        ADI                      
                                                                                                                                                                                                                                                                                                                  
18.08.00  Limit PLC                           6411      Insurance                                          United Kingdom     QBE Insurance Group Ltd            Insurance                                          6311       Australia       96.82     548.259         13778K        955368        QBE          LIM         
25.08.00  Hickson International PLC           2821      Chemicals and Allied Products                      United Kingdom     Arch Chemicals Inc                 Chemicals and Allied Products                      2899       United States   100.00    145.97          694517        900453        ARJ          HKSN        
26.10.00  Oxford Asymmetry International      2834      Drugs                                              United Kingdom     Evotech BioSystems AG              Drugs                                              2834       Germany         100.00    472.844         278248        676562        EVT          OAI         
"29.12.00  Thames Water PLC                    4941      Electric, Gas, and Water Distribution              United Kingdom     Rwe AG                             Electric, Gas, and Water Distribution              4911       Germany         100.00    6,255.835       866056        686334        RWE          WAT         "
